,0
2142,332.0
2143,334.0
2144,822.0
2145,122.0
2146,508.0
2147,280.0
2148,377.0
2149,986.0
2150,3.0
2151,700.0
2152,218.0
2153,369.0
2154,654.0
2155,205.0
2156,712.0
2157,531.0
2158,599.0
2159,756.0
2160,873.0
2161,170.0
2162,907.0
2163,178.0
2164,285.0
2165,251.0
2166,840.0
2167,59.0
2168,442.0
2169,473.0
2170,528.0
2171,325.0
2172,600.0
2173,414.0
2174,272.0
2175,17.0
2176,270.0
2177,99.0
2178,365.0
2179,128.0
2180,314.0
2181,287.0
2182,58.0
2183,787.0
2184,619.0
2185,757.0
2186,988.0
2187,256.0
2188,309.0
2189,605.0
2190,827.0
2191,652.0
2192,909.0
2193,986.0
2194,347.0
2195,522.0
2196,448.0
2197,521.0
2198,346.0
2199,9.0
2200,615.0
2201,692.0
2202,99.0
2203,936.0
2204,435.0
2205,229.0
2206,514.0
2207,168.0
2208,364.0
2209,831.0
2210,49.0
2211,520.0
2212,765.0
2213,591.0
2214,598.0
2215,14.0
2216,657.0
2217,835.0
2218,109.0
2219,54.0
2220,618.0
2221,109.0
2222,360.0
2223,0.0
2224,454.0
2225,680.0
2226,844.0
2227,280.0
2228,255.0
2229,907.0
2230,651.0
2231,149.0
2232,335.0
2233,343.0
2234,26.0
2235,78.0
2236,443.0
2237,903.0
2238,554.0
2239,496.0
2240,386.0
2241,296.0
2242,618.0
2243,920.0
2244,710.0
2245,542.0
2246,723.0
2247,790.0
2248,371.0
2249,44.0
2250,871.0
2251,714.0
2252,907.0
2253,416.0
2254,568.0
2255,3.0
2256,576.0
2257,388.0
2258,452.0
2259,114.0
2260,103.0
2261,999.0
2262,768.0
2263,135.0
2264,362.0
2265,340.0
2266,959.0
2267,102.0
2268,402.0
2269,381.0
2270,43.0
2271,895.0
2272,796.0
2273,235.0
2274,614.0
2275,94.0
2276,404.0
2277,43.0
2278,535.0
2279,778.0
2280,415.0
2281,634.0
2282,226.0
2283,410.0
2284,720.0
2285,47.0
2286,161.0
2287,467.0
2288,300.0
2289,361.0
2290,701.0
2291,336.0
2292,54.0
2293,197.0
2294,162.0
2295,581.0
2296,159.0
2297,287.0
2298,321.0
2299,855.0
2300,943.0
2301,751.0
2302,491.0
2303,591.0
2304,71.0
2305,990.0
2306,47.0
2307,812.0
2308,697.0
2309,727.0
2310,407.0
2311,662.0
2312,932.0
2313,373.0
2314,75.0
2315,829.0
2316,487.0
2317,160.0
2318,970.0
2319,595.0
2320,640.0
2321,679.0
2322,427.0
2323,188.0
2324,399.0
2325,424.0
2326,447.0
2327,271.0
2328,185.0
2329,776.0
2330,279.0
2331,288.0
2332,163.0
2333,979.0
2334,501.0
2335,985.0
2336,815.0
2337,898.0
2338,317.0
2339,113.0
2340,460.0
2341,800.0
2342,731.0
2343,89.0
2344,693.0
2345,705.0
2346,261.0
2347,201.0
2348,222.0
2349,113.0
2350,651.0
2351,41.0
2352,307.0
2353,118.0
2354,32.0
2355,377.0
2356,941.0
2357,772.0
2358,118.0
2359,188.0
2360,929.0
2361,468.0
2362,694.0
2363,509.0
2364,604.0
2365,580.0
2366,87.0
2367,125.0
2368,235.0
2369,211.0
2370,616.0
2371,220.0
2372,465.0
2373,121.0
2374,77.0
2375,732.0
2376,526.0
2377,246.0
2378,300.0
2379,688.0
2380,609.0
2381,261.0
2382,863.0
2383,943.0
2384,613.0
2385,496.0
2386,178.0
2387,500.0
2388,398.0
2389,320.0
2390,43.0
2391,128.0
2392,509.0
2393,780.0
2394,820.0
2395,445.0
2396,491.0
2397,987.0
2398,299.0
2399,29.0
2400,148.0
2401,611.0
2402,210.0
2403,326.0
2404,496.0
2405,697.0
2406,800.0
2407,979.0
2408,274.0
2409,333.0
2410,229.0
2411,162.0
2412,406.0
2413,145.0
2414,858.0
2415,275.0
2416,387.0
2417,794.0
2418,879.0
2419,531.0
2420,255.0
2421,96.0
2422,845.0
2423,709.0
2424,962.0
2425,826.0
2426,469.0
2427,888.0
2428,27.0
2429,30.0
2430,935.0
2431,691.0
2432,661.0
2433,457.0
2434,483.0
2435,916.0
2436,396.0
2437,488.0
2438,681.0
2439,378.0
2440,620.0
2441,913.0
2442,557.0
2443,854.0
2444,322.0
2445,659.0
2446,190.0
2447,355.0
2448,86.0
2449,122.0
2450,538.0
2451,554.0
2452,767.0
2453,458.0
2454,255.0
2455,884.0
2456,460.0
2457,943.0
2458,404.0
2459,504.0
2460,451.0
2461,696.0
2462,200.0
2463,474.0
2464,503.0
2465,933.0
2466,244.0
2467,374.0
2468,415.0
2469,284.0
2470,323.0
2471,611.0
2472,779.0
2473,134.0
2474,775.0
2475,800.0
2476,852.0
2477,157.0
2478,461.0
2479,394.0
2480,362.0
2481,465.0
2482,563.0
2483,455.0
2484,630.0
2485,115.0
2486,925.0
2487,272.0
2488,902.0
2489,366.0
2490,53.0
2491,431.0
2492,836.0
2493,179.0
2494,985.0
2495,314.0
2496,967.0
2497,495.0
2498,89.0
2499,461.0
2500,89.0
2501,701.0
2502,369.0
2503,240.0
2504,956.0
2505,144.0
2506,526.0
2507,706.0
2508,255.0
2509,897.0
2510,681.0
2511,234.0
2512,973.0
2513,952.0
2514,988.0
2515,319.0
2516,356.0
2517,740.0
2518,369.0
2519,389.0
2520,772.0
2521,610.0
2522,308.0
2523,45.0
2524,928.0
2525,613.0
2526,798.0
2527,754.0
2528,655.0
2529,893.0
2530,541.0
2531,370.0
2532,717.0
2533,670.0
2534,855.0
2535,533.0
2536,950.0
2537,965.0
2538,210.0
2539,335.0
2540,58.0
2541,978.0
2542,463.0
2543,62.0
2544,498.0
2545,935.0
2546,60.0
2547,372.0
2548,171.0
2549,390.0
2550,803.0
2551,775.0
2552,808.0
2553,709.0
2554,775.0
2555,845.0
2556,586.0
2557,518.0
2558,902.0
2559,121.0
2560,324.0
2561,312.0
2562,21.0
2563,724.0
2564,618.0
2565,744.0
2566,692.0
2567,994.0
2568,511.0
2569,147.0
2570,176.0
2571,212.0
2572,542.0
2573,567.0
2574,398.0
2575,362.0
2576,295.0
2577,640.0
2578,4.0
2579,804.0
2580,518.0
2581,841.0
2582,256.0
2583,993.0
2584,231.0
2585,444.0
2586,813.0
2587,618.0
2588,608.0
2589,407.0
2590,546.0
2591,405.0
2592,447.0
2593,736.0
2594,945.0
2595,944.0
2596,966.0
2597,533.0
2598,443.0
2599,550.0
2600,209.0
2601,631.0
2602,780.0
2603,146.0
2604,337.0
2605,611.0
2606,210.0
2607,174.0
2608,200.0
2609,624.0
2610,766.0
2611,399.0
2612,124.0
2613,747.0
2614,394.0
2615,412.0
2616,362.0
2617,396.0
2618,508.0
2619,607.0
2620,553.0
2621,487.0
2622,951.0
2623,256.0
2624,937.0
2625,542.0
2626,778.0
2627,843.0
2628,605.0
2629,89.0
2630,11.0
2631,722.0
2632,382.0
2633,483.0
2634,651.0
2635,196.0
2636,145.0
2637,868.0
2638,635.0
2639,226.0
2640,238.0
2641,69.0
2642,563.0
2643,644.0
2644,292.0
2645,297.0
2646,639.0
2647,499.0
2648,100.0
2649,742.0
2650,141.0
2651,175.0
2652,311.0
2653,666.0
2654,533.0
2655,556.0
2656,752.0
2657,567.0
2658,100.0
2659,219.0
2660,159.0
2661,894.0
2662,902.0
2663,473.0
2664,109.0
2665,759.0
2666,822.0
2667,537.0
2668,705.0
2669,690.0
2670,52.0
2671,416.0
2672,968.0
2673,683.0
2674,88.0
2675,232.0
2676,220.0
2677,784.0
2678,793.0
2679,751.0
2680,797.0
2681,29.0
2682,847.0
2683,175.0
2684,347.0
2685,174.0
2686,675.0
2687,995.0
2688,140.0
2689,279.0
2690,9.0
2691,976.0
2692,50.0
2693,485.0
2694,13.0
2695,284.0
2696,756.0
2697,303.0
2698,27.0
2699,876.0
2700,651.0
2701,475.0
2702,649.0
2703,824.0
2704,95.0
2705,250.0
2706,105.0
2707,799.0
2708,60.0
2709,421.0
2710,842.0
2711,917.0
2712,51.0
2713,198.0
2714,378.0
2715,72.0
2716,189.0
2717,133.0
2718,698.0
2719,191.0
2720,970.0
2721,35.0
2722,991.0
2723,260.0
2724,171.0
2725,933.0
2726,81.0
2727,389.0
2728,109.0
2729,964.0
2730,620.0
2731,505.0
2732,6.0
2733,642.0
2734,927.0
2735,575.0
2736,526.0
2737,721.0
2738,268.0
2739,246.0
2740,241.0
2741,251.0
2742,225.0
2743,789.0
2744,389.0
2745,892.0
2746,941.0
2747,470.0
2748,754.0
2749,256.0
2750,435.0
2751,564.0
2752,481.0
2753,823.0
2754,848.0
2755,596.0
2756,244.0
2757,743.0
2758,60.0
2759,812.0
2760,460.0
2761,97.0
2762,116.0
2763,765.0
2764,350.0
2765,829.0
2766,572.0
2767,403.0
2768,478.0
2769,128.0
2770,317.0
2771,840.0
2772,936.0
2773,987.0
2774,331.0
2775,719.0
2776,719.0
2777,566.0
2778,693.0
2779,925.0
2780,776.0
2781,826.0
2782,333.0
2783,257.0
2784,728.0
2785,219.0
2786,69.0
2787,652.0
2788,916.0
2789,247.0
2790,630.0
2791,517.0
2792,481.0
2793,662.0
2794,200.0
2795,891.0
2796,450.0
2797,617.0
2798,371.0
2799,311.0
2800,142.0
2801,817.0
2802,444.0
2803,796.0
2804,488.0
2805,674.0
2806,940.0
2807,10.0
2808,302.0
2809,495.0
2810,198.0
2811,418.0
2812,150.0
2813,222.0
2814,532.0
2815,167.0
2816,654.0
2817,319.0
2818,249.0
2819,138.0
2820,320.0
2821,25.0
2822,372.0
2823,799.0
2824,320.0
2825,656.0
2826,103.0
2827,711.0
2828,710.0
2829,647.0
2830,336.0
2831,725.0
2832,398.0
2833,600.0
2834,868.0
2835,904.0
2836,255.0
2837,792.0
2838,997.0
2839,949.0
2840,828.0
2841,695.0
2842,428.0
2843,651.0
2844,209.0
2845,926.0
2846,592.0
2847,356.0
2848,780.0
2849,563.0
2850,771.0
2851,938.0
2852,30.0
2853,783.0
2854,230.0
2855,565.0
2856,947.0
2857,850.0
2858,982.0
2859,794.0
2860,821.0
2861,58.0
2862,290.0
2863,841.0
2864,193.0
2865,664.0
2866,711.0
2867,636.0
2868,5.0
2869,827.0
2870,781.0
2871,230.0
2872,271.0
2873,895.0
2874,475.0
2875,463.0
2876,371.0
2877,305.0
2878,51.0
2879,880.0
2880,471.0
2881,262.0
2882,855.0
2883,368.0
2884,810.0
2885,81.0
2886,712.0
2887,446.0
2888,653.0
2889,60.0
2890,518.0
2891,58.0
2892,380.0
2893,66.0
2894,233.0
2895,980.0
2896,601.0
2897,868.0
2898,618.0
2899,833.0
2900,57.0
2901,28.0
2902,122.0
2903,390.0
2904,396.0
2905,430.0
2906,933.0
2907,605.0
2908,648.0
2909,463.0
2910,682.0
2911,835.0
2912,636.0
2913,745.0
2914,374.0
2915,400.0
2916,26.0
2917,578.0
2918,358.0
2919,431.0
2920,613.0
2921,788.0
2922,74.0
2923,479.0
2924,740.0
2925,275.0
2926,945.0
2927,251.0
2928,579.0
2929,476.0
2930,148.0
2931,164.0
2932,627.0
2933,180.0
2934,394.0
2935,206.0
2936,729.0
2937,49.0
2938,721.0
2939,947.0
2940,215.0
2941,711.0
2942,309.0
2943,645.0
2944,878.0
2945,449.0
2946,741.0
2947,156.0
2948,578.0
2949,375.0
2950,776.0
2951,510.0
2952,972.0
2953,27.0
2954,575.0
2955,492.0
2956,239.0
2957,590.0
2958,723.0
2959,446.0
2960,889.0
2961,655.0
2962,159.0
2963,327.0
2964,691.0
2965,787.0
2966,132.0
2967,61.0
2968,3.0
2969,78.0
2970,863.0
2971,935.0
2972,743.0
2973,638.0
2974,917.0
2975,159.0
2976,976.0
2977,238.0
2978,255.0
2979,134.0
2980,992.0
2981,771.0
2982,422.0
2983,386.0
2984,893.0
2985,892.0
2986,513.0
2987,947.0
2988,134.0
2989,500.0
2990,826.0
2991,341.0
2992,45.0
2993,940.0
2994,835.0
2995,315.0
2996,296.0
2997,609.0
2998,344.0
2999,4.0
3000,855.0
3001,162.0
3002,716.0
3003,216.0
3004,819.0
3005,362.0
3006,40.0
3007,408.0
3008,769.0
3009,534.0
3010,94.0
3011,159.0
3012,575.0
3013,98.0
3014,183.0
3015,979.0
3016,865.0
3017,366.0
3018,719.0
3019,55.0
3020,717.0
3021,828.0
3022,43.0
3023,527.0
3024,362.0
3025,301.0
3026,667.0
3027,327.0
3028,527.0
3029,392.0
3030,688.0
3031,409.0
3032,993.0
3033,233.0
3034,198.0
3035,962.0
3036,724.0
3037,840.0
3038,815.0
3039,989.0
3040,152.0
3041,251.0
3042,300.0
3043,701.0
3044,634.0
3045,500.0
3046,261.0
3047,198.0
3048,175.0
3049,472.0
3050,557.0
3051,860.0
3052,175.0
3053,729.0
3054,443.0
3055,132.0
3056,761.0
3057,310.0
3058,618.0
3059,318.0
3060,699.0
3061,718.0
3062,826.0
3063,527.0
3064,795.0
3065,665.0
3066,451.0
3067,335.0
3068,431.0
3069,826.0
3070,196.0
3071,301.0
3072,320.0
3073,377.0
3074,710.0
3075,229.0
3076,436.0
3077,57.0
3078,363.0
3079,871.0
3080,156.0
3081,324.0
3082,486.0
3083,15.0
3084,474.0
3085,180.0
3086,333.0
3087,932.0
3088,737.0
3089,207.0
3090,531.0
3091,423.0
3092,830.0
3093,885.0
3094,220.0
3095,553.0
3096,116.0
3097,69.0
3098,301.0
3099,318.0
3100,480.0
3101,835.0
3102,68.0
3103,412.0
3104,571.0
3105,540.0
3106,125.0
3107,557.0
3108,947.0
3109,89.0
3110,719.0
3111,122.0
3112,937.0
3113,942.0
3114,348.0
3115,104.0
3116,111.0
3117,641.0
3118,209.0
3119,460.0
3120,456.0
3121,717.0
3122,370.0
3123,887.0
3124,70.0
3125,557.0
3126,23.0
3127,292.0
3128,860.0
3129,728.0
3130,371.0
3131,328.0
3132,584.0
3133,173.0
3134,677.0
3135,495.0
3136,286.0
3137,739.0
3138,319.0
3139,217.0
3140,602.0
3141,737.0
3142,520.0
3143,831.0
3144,976.0
3145,799.0
3146,432.0
3147,624.0
3148,909.0
3149,382.0
3150,85.0
3151,420.0
3152,356.0
3153,544.0
3154,531.0
3155,748.0
3156,810.0
3157,408.0
3158,535.0
3159,865.0
3160,196.0
3161,241.0
3162,950.0
3163,898.0
3164,32.0
3165,362.0
3166,295.0
3167,164.0
3168,573.0
3169,617.0
3170,265.0
3171,720.0
3172,658.0
3173,266.0
3174,323.0
3175,303.0
3176,983.0
3177,853.0
3178,199.0
3179,475.0
3180,508.0
3181,164.0
3182,621.0
3183,807.0
3184,979.0
3185,562.0
3186,893.0
3187,739.0
3188,587.0
3189,583.0
3190,17.0
3191,445.0
3192,101.0
3193,959.0
3194,912.0
3195,123.0
3196,874.0
3197,468.0
3198,405.0
3199,14.0
3200,779.0
3201,876.0
3202,363.0
3203,945.0
3204,865.0
3205,118.0
3206,109.0
3207,388.0
3208,581.0
3209,622.0
3210,368.0
3211,437.0
3212,471.0
3213,286.0
3214,509.0
3215,226.0
3216,958.0
3217,896.0
3218,696.0
3219,321.0
3220,387.0
3221,852.0
3222,414.0
3223,481.0
3224,21.0
3225,12.0
3226,668.0
3227,213.0
3228,752.0
3229,827.0
3230,422.0
3231,652.0
3232,792.0
3233,340.0
3234,102.0
3235,645.0
3236,301.0
3237,247.0
3238,327.0
3239,110.0
3240,618.0
3241,905.0
3242,235.0
3243,198.0
3244,932.0
3245,719.0
3246,367.0
3247,985.0
3248,332.0
3249,808.0
3250,964.0
3251,781.0
3252,501.0
3253,433.0
3254,737.0
3255,614.0
3256,673.0
3257,199.0
3258,321.0
3259,756.0
3260,897.0
3261,341.0
3262,366.0
3263,360.0
3264,507.0
3265,248.0
3266,872.0
3267,887.0
3268,38.0
3269,721.0
3270,904.0
3271,442.0
3272,507.0
3273,923.0
3274,487.0
3275,752.0
3276,508.0
3277,352.0
3278,145.0
3279,130.0
3280,87.0
3281,511.0
3282,229.0
3283,326.0
3284,354.0
3285,319.0
3286,914.0
3287,854.0
3288,821.0
3289,815.0
3290,121.0
3291,670.0
3292,995.0
3293,56.0
3294,807.0
3295,283.0
3296,707.0
3297,230.0
3298,811.0
3299,568.0
3300,829.0
3301,42.0
3302,262.0
3303,421.0
3304,636.0
3305,865.0
3306,527.0
3307,603.0
3308,705.0
3309,720.0
3310,921.0
3311,806.0
3312,614.0
3313,411.0
3314,653.0
3315,379.0
3316,637.0
3317,515.0
3318,651.0
3319,239.0
3320,162.0
3321,211.0
3322,89.0
3323,269.0
3324,365.0
3325,893.0
3326,641.0
3327,630.0
3328,852.0
3329,647.0
3330,470.0
3331,539.0
3332,687.0
3333,958.0
3334,661.0
3335,563.0
3336,776.0
3337,846.0
3338,912.0
3339,40.0
3340,820.0
3341,235.0
3342,885.0
3343,887.0
3344,470.0
3345,573.0
3346,236.0
3347,454.0
3348,973.0
3349,528.0
3350,805.0
3351,250.0
3352,238.0
3353,262.0
3354,931.0
3355,389.0
3356,953.0
3357,57.0
3358,792.0
3359,599.0
3360,347.0
3361,450.0
3362,548.0
3363,726.0
3364,446.0
3365,293.0
3366,459.0
3367,691.0
3368,419.0
3369,413.0
3370,421.0
3371,423.0
3372,474.0
3373,9.0
3374,952.0
3375,576.0
3376,351.0
3377,493.0
3378,622.0
3379,179.0
3380,919.0
3381,787.0
3382,984.0
3383,91.0
3384,279.0
3385,396.0
3386,636.0
3387,759.0
3388,278.0
3389,412.0
3390,620.0
3391,943.0
3392,675.0
3393,254.0
3394,646.0
3395,867.0
3396,396.0
3397,819.0
3398,892.0
3399,735.0
3400,219.0
3401,108.0
3402,663.0
3403,120.0
3404,612.0
3405,311.0
3406,680.0
3407,582.0
3408,584.0
3409,67.0
3410,662.0
3411,978.0
3412,845.0
3413,29.0
3414,531.0
3415,47.0
3416,376.0
3417,100.0
3418,978.0
3419,715.0
3420,693.0
3421,146.0
3422,6.0
3423,55.0
3424,847.0
3425,151.0
3426,284.0
3427,301.0
3428,665.0
3429,685.0
3430,436.0
3431,541.0
3432,823.0
3433,666.0
3434,157.0
3435,724.0
3436,124.0
3437,629.0
3438,469.0
3439,85.0
3440,416.0
3441,369.0
3442,721.0
3443,429.0
3444,640.0
3445,933.0
3446,445.0
3447,772.0
3448,777.0
3449,178.0
3450,984.0
3451,62.0
3452,663.0
3453,309.0
3454,156.0
3455,125.0
3456,610.0
3457,761.0
3458,199.0
3459,864.0
3460,797.0
3461,530.0
3462,746.0
3463,462.0
3464,397.0
3465,137.0
3466,196.0
3467,220.0
3468,46.0
3469,981.0
3470,873.0
3471,896.0
3472,639.0
3473,575.0
3474,248.0
3475,681.0
3476,807.0
3477,216.0
3478,964.0
3479,13.0
3480,213.0
3481,75.0
3482,478.0
3483,265.0
3484,121.0
3485,717.0
3486,169.0
3487,672.0
3488,245.0
3489,657.0
3490,249.0
3491,816.0
3492,909.0
3493,722.0
3494,297.0
3495,949.0
3496,186.0
3497,232.0
3498,97.0
3499,253.0
3500,396.0
3501,748.0
3502,266.0
3503,258.0
3504,967.0
3505,969.0
3506,684.0
3507,670.0
3508,758.0
3509,346.0
3510,648.0
3511,284.0
3512,197.0
3513,143.0
3514,577.0
3515,779.0
3516,454.0
3517,233.0
3518,521.0
3519,115.0
3520,63.0
3521,125.0
3522,967.0
3523,194.0
3524,689.0
3525,939.0
3526,136.0
3527,140.0
3528,415.0
3529,892.0
3530,308.0
3531,370.0
3532,149.0
3533,595.0
3534,292.0
3535,313.0
3536,867.0
3537,471.0
3538,264.0
3539,87.0
3540,167.0
3541,373.0
3542,957.0
3543,620.0
3544,45.0
3545,912.0
3546,5.0
3547,936.0
3548,453.0
3549,476.0
3550,924.0
3551,994.0
3552,928.0
3553,708.0
3554,891.0
3555,510.0
3556,545.0
3557,244.0
3558,678.0
3559,293.0
3560,131.0
3561,345.0
3562,521.0
3563,222.0
3564,232.0
3565,123.0
3566,123.0
3567,741.0
3568,862.0
3569,614.0
3570,359.0
3571,321.0
3572,758.0
3573,8.0
3574,469.0
3575,946.0
3576,506.0
3577,967.0
3578,591.0
3579,741.0
3580,7.0
3581,190.0
3582,545.0
3583,911.0
3584,15.0
3585,915.0
3586,344.0
3587,498.0
3588,208.0
3589,433.0
3590,360.0
3591,727.0
3592,99.0
3593,334.0
3594,604.0
3595,760.0
3596,694.0
3597,57.0
3598,931.0
3599,595.0
3600,789.0
3601,130.0
3602,943.0
3603,813.0
3604,589.0
3605,116.0
3606,758.0
3607,217.0
3608,864.0
3609,523.0
3610,543.0
3611,712.0
3612,843.0
3613,770.0
3614,611.0
3615,224.0
3616,311.0
3617,580.0
3618,823.0
3619,56.0
3620,95.0
3621,441.0
3622,585.0
3623,767.0
3624,311.0
3625,871.0
3626,13.0
3627,866.0
3628,644.0
3629,303.0
3630,75.0
3631,589.0
3632,574.0
3633,341.0
3634,386.0
3635,229.0
3636,866.0
3637,707.0
3638,271.0
3639,680.0
3640,568.0
3641,805.0
3642,906.0
3643,734.0
3644,351.0
3645,677.0
3646,38.0
3647,177.0
3648,559.0
3649,170.0
3650,258.0
3651,408.0
3652,286.0
3653,459.0
3654,383.0
3655,698.0
3656,37.0
3657,929.0
3658,892.0
3659,385.0
3660,367.0
3661,232.0
3662,308.0
3663,827.0
3664,453.0
3665,352.0
3666,604.0
3667,723.0
3668,933.0
3669,321.0
3670,513.0
3671,151.0
3672,161.0
3673,992.0
3674,983.0
3675,693.0
3676,92.0
3677,642.0
3678,296.0
3679,779.0
3680,53.0
3681,101.0
3682,929.0
3683,951.0
3684,695.0
3685,315.0
3686,109.0
3687,16.0
3688,715.0
3689,668.0
3690,727.0
3691,270.0
3692,877.0
3693,230.0
3694,634.0
3695,357.0
3696,502.0
3697,905.0
3698,733.0
3699,309.0
3700,934.0
3701,216.0
3702,981.0
3703,388.0
3704,648.0
3705,743.0
3706,973.0
3707,596.0
3708,122.0
3709,207.0
3710,497.0
3711,74.0
3712,718.0
3713,716.0
3714,182.0
3715,141.0
3716,111.0
3717,72.0
3718,875.0
3719,171.0
3720,408.0
3721,999.0
3722,849.0
3723,432.0
3724,919.0
3725,898.0
3726,721.0
3727,709.0
3728,988.0
3729,227.0
3730,981.0
3731,728.0
3732,11.0
3733,644.0
3734,369.0
3735,370.0
3736,386.0
3737,568.0
3738,694.0
3739,50.0
3740,913.0
3741,22.0
3742,136.0
3743,942.0
3744,428.0
3745,730.0
3746,325.0
3747,784.0
3748,74.0
3749,185.0
3750,740.0
3751,496.0
3752,919.0
3753,61.0
3754,797.0
3755,587.0
3756,597.0
3757,494.0
3758,545.0
3759,924.0
3760,679.0
3761,998.0
3762,504.0
3763,464.0
3764,761.0
3765,557.0
3766,574.0
3767,117.0
3768,887.0
3769,302.0
3770,541.0
3771,59.0
3772,765.0
3773,146.0
3774,678.0
3775,215.0
3776,480.0
3777,558.0
3778,784.0
3779,683.0
3780,66.0
3781,139.0
3782,79.0
3783,117.0
3784,113.0
3785,92.0
3786,450.0
3787,213.0
3788,831.0
3789,68.0
3790,432.0
3791,590.0
3792,420.0
3793,43.0
3794,322.0
3795,363.0
3796,358.0
3797,68.0
3798,637.0
3799,911.0
3800,109.0
3801,866.0
3802,903.0
3803,295.0
3804,568.0
3805,660.0
3806,674.0
3807,911.0
3808,383.0
3809,900.0
3810,824.0
3811,689.0
3812,750.0
3813,490.0
3814,311.0
3815,824.0
3816,651.0
3817,546.0
3818,202.0
3819,827.0
3820,437.0
3821,677.0
3822,20.0
3823,640.0
3824,612.0
3825,264.0
3826,101.0
3827,812.0
3828,328.0
3829,511.0
3830,625.0
3831,214.0
3832,215.0
3833,404.0
3834,959.0
3835,392.0
3836,558.0
3837,908.0
3838,617.0
3839,635.0
3840,378.0
3841,145.0
3842,82.0
3843,682.0
3844,501.0
3845,497.0
3846,619.0
3847,788.0
3848,867.0
3849,350.0
3850,947.0
3851,72.0
3852,679.0
3853,260.0
3854,443.0
3855,612.0
3856,42.0
3857,927.0
3858,157.0
3859,49.0
3860,641.0
3861,857.0
3862,107.0
3863,91.0
3864,333.0
3865,465.0
3866,600.0
3867,588.0
3868,61.0
3869,828.0
3870,894.0
3871,319.0
3872,160.0
3873,376.0
3874,754.0
3875,451.0
3876,48.0
3877,318.0
3878,504.0
3879,836.0
3880,184.0
3881,657.0
3882,472.0
3883,94.0
3884,906.0
3885,882.0
3886,451.0
3887,3.0
3888,119.0
3889,212.0
3890,939.0
3891,375.0
3892,914.0
3893,354.0
3894,828.0
3895,918.0
3896,915.0
3897,560.0
3898,271.0
3899,772.0
3900,387.0
3901,930.0
3902,661.0
3903,911.0
3904,659.0
3905,960.0
3906,204.0
3907,121.0
3908,967.0
3909,239.0
3910,711.0
3911,1.0
3912,556.0
3913,801.0
3914,931.0
3915,750.0
3916,28.0
3917,785.0
3918,989.0
3919,321.0
3920,696.0
3921,871.0
3922,599.0
3923,455.0
3924,833.0
3925,351.0
3926,217.0
3927,146.0
3928,375.0
3929,117.0
3930,939.0
3931,838.0
3932,587.0
3933,70.0
3934,118.0
3935,512.0
3936,732.0
3937,864.0
3938,239.0
3939,746.0
3940,709.0
3941,556.0
3942,115.0
3943,336.0
3944,329.0
3945,564.0
3946,983.0
3947,998.0
3948,970.0
3949,428.0
3950,657.0
3951,370.0
3952,306.0
3953,418.0
3954,645.0
3955,347.0
3956,11.0
3957,109.0
3958,650.0
3959,928.0
3960,332.0
3961,392.0
3962,718.0
3963,348.0
3964,39.0
3965,258.0
3966,44.0
3967,999.0
3968,591.0
3969,598.0
3970,515.0
3971,615.0
3972,50.0
3973,187.0
3974,531.0
3975,786.0
3976,626.0
3977,388.0
3978,41.0
3979,517.0
3980,142.0
3981,220.0
3982,993.0
3983,167.0
3984,122.0
3985,493.0
3986,72.0
3987,836.0
3988,176.0
3989,39.0
3990,161.0
3991,15.0
3992,354.0
3993,471.0
3994,838.0
3995,21.0
3996,931.0
3997,633.0
3998,941.0
3999,746.0
4000,119.0
4001,977.0
4002,599.0
4003,686.0
4004,479.0
4005,242.0
4006,948.0
4007,105.0
4008,726.0
4009,541.0
4010,718.0
4011,525.0
4012,463.0
4013,959.0
4014,735.0
4015,738.0
4016,99.0
4017,420.0
4018,616.0
4019,929.0
4020,730.0
4021,129.0
4022,136.0
4023,264.0
4024,125.0
4025,217.0
4026,723.0
4027,670.0
4028,42.0
4029,984.0
4030,862.0
4031,138.0
4032,532.0
4033,920.0
4034,947.0
4035,537.0
4036,481.0
4037,666.0
4038,780.0
4039,35.0
4040,302.0
4041,955.0
4042,490.0
4043,428.0
4044,419.0
4045,924.0
4046,144.0
4047,867.0
4048,239.0
4049,895.0
4050,908.0
4051,997.0
4052,484.0
4053,954.0
4054,135.0
4055,50.0
4056,194.0
4057,104.0
4058,79.0
4059,832.0
4060,42.0
4061,674.0
4062,142.0
4063,570.0
4064,177.0
4065,306.0
4066,928.0
4067,284.0
4068,464.0
4069,885.0
4070,133.0
4071,884.0
4072,541.0
4073,849.0
4074,411.0
4075,665.0
4076,278.0
4077,376.0
4078,517.0
4079,885.0
4080,397.0
4081,472.0
4082,42.0
4083,430.0
4084,277.0
4085,71.0
4086,628.0
4087,198.0
4088,247.0
4089,150.0
4090,294.0
4091,136.0
4092,831.0
4093,938.0
4094,330.0
4095,676.0
4096,491.0
4097,224.0
4098,489.0
4099,199.0
4100,24.0
4101,940.0
4102,121.0
4103,48.0
4104,974.0
4105,603.0
4106,693.0
4107,918.0
4108,497.0
4109,656.0
4110,250.0
4111,315.0
4112,502.0
4113,222.0
4114,975.0
4115,665.0
4116,646.0
4117,146.0
4118,413.0
4119,604.0
4120,747.0
4121,560.0
4122,895.0
4123,819.0
4124,604.0
4125,196.0
4126,95.0
4127,457.0
4128,8.0
4129,102.0
4130,180.0
4131,899.0
4132,762.0
4133,735.0
4134,252.0
4135,806.0
4136,360.0
4137,1.0
4138,127.0
4139,368.0
4140,240.0
